start_station,end_station,directions_time_min,same_line,interchange_station,metro_distance_km,start_lat,start_lng,end_lat,end_lng,start_place_id,end_place_id,start_line,end_line,transfer_count
Krishnarajapura,Chickpete,31.0,False,"Nadaprabhu Kempegowda Station, Majestic",18.429,12.999922,77.677607,12.9675461,77.5747925,ChIJ6yYmDBYRrjsR-XAcsParqj4,ChIJ-7zgFwgWrjsRe_Sgg1nXcV4,Purple Line,Green Line,1
Chickpete,Krishnarajapura,31.0,False,"Nadaprabhu Kempegowda Station, Majestic",18.429,12.9675461,77.5747925,12.999922,77.677607,ChIJ-7zgFwgWrjsRe_Sgg1nXcV4,ChIJ6yYmDBYRrjsR-XAcsParqj4,Green Line,Purple Line,1
Krishnarajapura,Krishna Rajendra Market,33.0,False,"Nadaprabhu Kempegowda Station, Majestic",20.447,12.999922,77.677607,12.960161,77.574479,ChIJ6yYmDBYRrjsR-XAcsParqj4,ChIJfUzCNeUVrjsR22xhBdxVF_I,Purple Line,Green Line,1
Krishna Rajendra Market,Krishnarajapura,33.0,False,"Nadaprabhu Kempegowda Station, Majestic",20.447,12.960161,77.574479,12.999922,77.677607,ChIJfUzCNeUVrjsR22xhBdxVF_I,ChIJ6yYmDBYRrjsR-XAcsParqj4,Green Line,Purple Line,1
Krishnarajapura,National College,35.0,False,"Nadaprabhu Kempegowda Station, Majestic",21.474999999999998,12.999922,77.677607,12.9506135,77.5737362,ChIJ6yYmDBYRrjsR-XAcsParqj4,ChIJpdMgH-4VrjsRLMrgPnksIvs,Purple Line,Green Line,1
National College,Krishnarajapura,35.0,False,"Nadaprabhu Kempegowda Station, Majestic",21.474999999999998,12.9506135,77.5737362,12.999922,77.677607,ChIJpdMgH-4VrjsRLMrgPnksIvs,ChIJ6yYmDBYRrjsR-XAcsParqj4,Green Line,Purple Line,1
Krishnarajapura,Lalbagh,37.0,False,"Nadaprabhu Kempegowda Station, Majestic",22.831,12.999922,77.677607,12.946287,77.5800611,ChIJ6yYmDBYRrjsR-XAcsParqj4,ChIJFZ7lcOsVrjsRpI3gtGXhbdc,Purple Line,Green Line,1
Lalbagh,Krishnarajapura,37.0,False,"Nadaprabhu Kempegowda Station, Majestic",22.831,12.946287,77.5800611,12.999922,77.677607,ChIJFZ7lcOsVrjsRpI3gtGXhbdc,ChIJ6yYmDBYRrjsR-XAcsParqj4,Green Line,Purple Line,1
Krishnarajapura,South End Circle,38.0,False,"Nadaprabhu Kempegowda Station, Majestic",23.762999999999998,12.999922,77.677607,12.9383208,77.58007479999999,ChIJ6yYmDBYRrjsR-XAcsParqj4,ChIJUeZ3HZQVrjsRYSbTWxcLXZI,Purple Line,Green Line,1
South End Circle,Krishnarajapura,38.0,False,"Nadaprabhu Kempegowda Station, Majestic",23.762999999999998,12.9383208,77.58007479999999,12.999922,77.677607,ChIJUeZ3HZQVrjsRYSbTWxcLXZI,ChIJ6yYmDBYRrjsR-XAcsParqj4,Green Line,Purple Line,1
Krishnarajapura,Jayanagar,39.0,False,"Nadaprabhu Kempegowda Station, Majestic",24.855,12.999922,77.677607,12.9296749,77.5801753,ChIJ6yYmDBYRrjsR-XAcsParqj4,ChIJ6zSXdpkVrjsRvb2SqkmrHBc,Purple Line,Green Line,1
Jayanagar,Krishnarajapura,39.0,False,"Nadaprabhu Kempegowda Station, Majestic",24.855,12.9296749,77.5801753,12.999922,77.677607,ChIJ6zSXdpkVrjsRvb2SqkmrHBc,ChIJ6yYmDBYRrjsR-XAcsParqj4,Green Line,Purple Line,1
Krishnarajapura,Rashtreeya Vidyalaya Road,40.0,False,"Nadaprabhu Kempegowda Station, Majestic",25.977,12.999922,77.677607,12.9215877,77.5802611,ChIJ6yYmDBYRrjsR-XAcsParqj4,ChIJGymEHp4VrjsRR5cYC8E5tWM,Purple Line,Yellow Line,1
Rashtreeya Vidyalaya Road,Krishnarajapura,40.0,False,"Nadaprabhu Kempegowda Station, Majestic",25.977,12.9215877,77.5802611,12.999922,77.677607,ChIJGymEHp4VrjsRR5cYC8E5tWM,ChIJ6yYmDBYRrjsR-XAcsParqj4,Yellow Line,Purple Line,1
Krishnarajapura,Banashankari,44.0,False,"Nadaprabhu Kempegowda Station, Majestic",27.33,12.999922,77.677607,12.9155385,77.5736288,ChIJ6yYmDBYRrjsR-XAcsParqj4,ChIJFfoeVXcVrjsRUKMZuV47coQ,Purple Line,Green Line,1
Banashankari,Krishnarajapura,44.0,False,"Nadaprabhu Kempegowda Station, Majestic",27.33,12.9155385,77.5736288,12.999922,77.677607,ChIJFfoeVXcVrjsRUKMZuV47coQ,ChIJ6yYmDBYRrjsR-XAcsParqj4,Green Line,Purple Line,1
Krishnarajapura,Jaya Prakash Nagar,46.0,False,"Nadaprabhu Kempegowda Station, Majestic",28.264,12.999922,77.677607,12.9075563,77.573061,ChIJ6yYmDBYRrjsR-XAcsParqj4,ChIJCwCOfGUVrjsRkNcI9wbOo4Q,Purple Line,Green Line,1
Jaya Prakash Nagar,Krishnarajapura,46.0,False,"Nadaprabhu Kempegowda Station, Majestic",28.264,12.9075563,77.573061,12.999922,77.677607,ChIJCwCOfGUVrjsRkNcI9wbOo4Q,ChIJ6yYmDBYRrjsR-XAcsParqj4,Green Line,Purple Line,1
Krishnarajapura,Yelachenahalli,47.0,False,"Nadaprabhu Kempegowda Station, Majestic",29.656999999999996,12.999922,77.677607,12.8960529,77.5701606,ChIJ6yYmDBYRrjsR-XAcsParqj4,ChIJezEhr10VrjsR8Kkc4v3gXeo,Purple Line,Green Line,1
Yelachenahalli,Krishnarajapura,47.0,False,"Nadaprabhu Kempegowda Station, Majestic",29.656999999999996,12.8960529,77.5701606,12.999922,77.677607,ChIJezEhr10VrjsR8Kkc4v3gXeo,ChIJ6yYmDBYRrjsR-XAcsParqj4,Green Line,Purple Line,1
Krishnarajapura,Konanakunte Cross,48.0,False,"Nadaprabhu Kempegowda Station, Majestic",30.793,12.999922,77.677607,12.888909,77.56277999999999,ChIJ6yYmDBYRrjsR-XAcsParqj4,ChIJG1zkZFgVrjsRVMu8W6Vku88,Purple Line,Green Line,1
Konanakunte Cross,Krishnarajapura,48.0,False,"Nadaprabhu Kempegowda Station, Majestic",30.793,12.888909,77.56277999999999,12.999922,77.677607,ChIJG1zkZFgVrjsRVMu8W6Vku88,ChIJ6yYmDBYRrjsR-XAcsParqj4,Green Line,Purple Line,1
Krishnarajapura,Doddakallasandra,50.0,False,"Nadaprabhu Kempegowda Station, Majestic",32.012,12.999922,77.677607,12.884636,77.552824,ChIJ6yYmDBYRrjsR-XAcsParqj4,ChIJVb525_o_rjsROC03DtIp6ak,Purple Line,Green Line,1
Doddakallasandra,Krishnarajapura,50.0,False,"Nadaprabhu Kempegowda Station, Majestic",32.012,12.884636,77.552824,12.999922,77.677607,ChIJVb525_o_rjsROC03DtIp6ak,ChIJ6yYmDBYRrjsR-XAcsParqj4,Green Line,Purple Line,1
Krishnarajapura,Vajarahalli,52.0,False,"Nadaprabhu Kempegowda Station, Majestic",33.374,12.999922,77.677607,12.877485,77.544817,ChIJ6yYmDBYRrjsR-XAcsParqj4,ChIJEWbGgfY_rjsR45lwRFCiNx8,Purple Line,Green Line,1
Vajarahalli,Krishnarajapura,52.0,False,"Nadaprabhu Kempegowda Station, Majestic",33.374,12.877485,77.544817,12.999922,77.677607,ChIJEWbGgfY_rjsR45lwRFCiNx8,ChIJ6yYmDBYRrjsR-XAcsParqj4,Green Line,Purple Line,1
Krishnarajapura,Thalaghattapura,54.0,False,"Nadaprabhu Kempegowda Station, Majestic",34.436,12.999922,77.677607,12.871366,77.538439,ChIJ6yYmDBYRrjsR-XAcsParqj4,ChIJJ90wKHVArjsR-RJA4w2YfnE,Purple Line,Green Line,1
Thalaghattapura,Krishnarajapura,54.0,False,"Nadaprabhu Kempegowda Station, Majestic",34.436,12.871366,77.538439,12.999922,77.677607,ChIJJ90wKHVArjsR-RJA4w2YfnE,ChIJ6yYmDBYRrjsR-XAcsParqj4,Green Line,Purple Line,1
Krishnarajapura,Silk Institute,56.0,False,"Nadaprabhu Kempegowda Station, Majestic",35.88,12.999922,77.677607,12.861672,77.52998099999999,ChIJ6yYmDBYRrjsR-XAcsParqj4,ChIJ3R4Xzm9ArjsROzhpuVg2fho,Purple Line,Green Line,1
Silk Institute,Krishnarajapura,56.0,False,"Nadaprabhu Kempegowda Station, Majestic",35.88,12.861672,77.52998099999999,12.999922,77.677607,ChIJ3R4Xzm9ArjsROzhpuVg2fho,ChIJ6yYmDBYRrjsR-XAcsParqj4,Green Line,Purple Line,1
Benniganahalli,Madavara,60.0,False,"Nadaprabhu Kempegowda Station, Majestic",34.977000000000004,12.9963737,77.6682628,13.0573826,77.47295969999999,ChIJ6eHf9mARrjsR274ajmNxxh0,ChIJb2MVG5EjrjsRjMVAmK9SkOw,Purple Line,Green Line,1
Madavara,Benniganahalli,60.0,False,"Nadaprabhu Kempegowda Station, Majestic",34.977000000000004,13.0573826,77.47295969999999,12.9963737,77.6682628,ChIJb2MVG5EjrjsRjMVAmK9SkOw,ChIJ6eHf9mARrjsR274ajmNxxh0,Green Line,Purple Line,1
Benniganahalli,Chikkabidarakallu,57.0,False,"Nadaprabhu Kempegowda Station, Majestic",33.248000000000005,12.9963737,77.6682628,13.052417,77.487894,ChIJ6eHf9mARrjsR274ajmNxxh0,ChIJ68zPrLQ8rjsRQyyb4MFH6lo,Purple Line,Green Line,1
Chikkabidarakallu,Benniganahalli,57.0,False,"Nadaprabhu Kempegowda Station, Majestic",33.248000000000005,13.052417,77.487894,12.9963737,77.6682628,ChIJ68zPrLQ8rjsRQyyb4MFH6lo,ChIJ6eHf9mARrjsR274ajmNxxh0,Green Line,Purple Line,1
Benniganahalli,Manjunathanagara,55.0,False,"Nadaprabhu Kempegowda Station, Majestic",32.444,12.9963737,77.6682628,13.050155,77.494377,ChIJ6eHf9mARrjsR274ajmNxxh0,ChIJH8Goi8o8rjsROOlpepJgnyk,Purple Line,Green Line,1
Manjunathanagara,Benniganahalli,55.0,False,"Nadaprabhu Kempegowda Station, Majestic",32.444,13.050155,77.494377,12.9963737,77.6682628,ChIJH8Goi8o8rjsROOlpepJgnyk,ChIJ6eHf9mARrjsR274ajmNxxh0,Green Line,Purple Line,1
Benniganahalli,Nagasandra,53.0,False,"Nadaprabhu Kempegowda Station, Majestic",31.649,12.9963737,77.6682628,13.0481133,77.5001231,ChIJ6eHf9mARrjsR274ajmNxxh0,ChIJq1azIsw8rjsR5hvX2pEeE_k,Purple Line,Green Line,1
Nagasandra,Benniganahalli,53.0,False,"Nadaprabhu Kempegowda Station, Majestic",31.649,13.0481133,77.5001231,12.9963737,77.6682628,ChIJq1azIsw8rjsR5hvX2pEeE_k,ChIJ6eHf9mARrjsR274ajmNxxh0,Green Line,Purple Line,1
Benniganahalli,Dasarahalli,51.0,False,"Nadaprabhu Kempegowda Station, Majestic",30.064,12.9963737,77.6682628,13.0435419,77.51237909999999,ChIJ6eHf9mARrjsR274ajmNxxh0,ChIJZYE0XtQ8rjsRu5QJhqVvIHc,Purple Line,Green Line,1
Dasarahalli,Benniganahalli,51.0,False,"Nadaprabhu Kempegowda Station, Majestic",30.064,13.0435419,77.51237909999999,12.9963737,77.6682628,ChIJZYE0XtQ8rjsRu5QJhqVvIHc,ChIJ6eHf9mARrjsR274ajmNxxh0,Green Line,Purple Line,1
Benniganahalli,Jalahalli,49.0,False,"Nadaprabhu Kempegowda Station, Majestic",29.014,12.9963737,77.6682628,13.0395842,77.51983779999999,ChIJ6eHf9mARrjsR274ajmNxxh0,ChIJk85Oqic9rjsR6eUJsEOTTdQ,Purple Line,Green Line,1
Jalahalli,Benniganahalli,49.0,False,"Nadaprabhu Kempegowda Station, Majestic",29.014,13.0395842,77.51983779999999,12.9963737,77.6682628,ChIJk85Oqic9rjsR6eUJsEOTTdQ,ChIJ6eHf9mARrjsR274ajmNxxh0,Green Line,Purple Line,1
Benniganahalli,Peenya Industry,47.0,False,"Nadaprabhu Kempegowda Station, Majestic",28.281,12.9963737,77.6682628,13.0363672,77.52552039999999,ChIJ6eHf9mARrjsR274ajmNxxh0,ChIJCSQ8biM9rjsRfNnuMYSSc7s,Purple Line,Green Line,1
Peenya Industry,Benniganahalli,47.0,False,"Nadaprabhu Kempegowda Station, Majestic",28.281,13.0363672,77.52552039999999,12.9963737,77.6682628,ChIJCSQ8biM9rjsRfNnuMYSSc7s,ChIJ6eHf9mARrjsR274ajmNxxh0,Green Line,Purple Line,1
Benniganahalli,Peenya,45.0,False,"Nadaprabhu Kempegowda Station, Majestic",27.333,12.9963737,77.6682628,13.0329869,77.53346909999999,ChIJ6eHf9mARrjsR274ajmNxxh0,ChIJJwvQCT49rjsRNGFfWIOuPzM,Purple Line,Green Line,1
Peenya,Benniganahalli,45.0,False,"Nadaprabhu Kempegowda Station, Majestic",27.333,13.0329869,77.53346909999999,12.9963737,77.6682628,ChIJJwvQCT49rjsRNGFfWIOuPzM,ChIJ6eHf9mARrjsR274ajmNxxh0,Green Line,Purple Line,1
Benniganahalli,Goraguntepalya,44.0,False,"Nadaprabhu Kempegowda Station, Majestic",26.265,12.9963737,77.6682628,13.028486,77.5408673,ChIJ6eHf9mARrjsR274ajmNxxh0,ChIJ__-_Ems9rjsRcxA1KnoFxLE,Purple Line,Green Line,1
Goraguntepalya,Benniganahalli,44.0,False,"Nadaprabhu Kempegowda Station, Majestic",26.265,13.028486,77.5408673,12.9963737,77.6682628,ChIJ__-_Ems9rjsRcxA1KnoFxLE,ChIJ6eHf9mARrjsR274ajmNxxh0,Green Line,Purple Line,1
Benniganahalli,Yeshwanthpur,41.0,False,"Nadaprabhu Kempegowda Station, Majestic",24.944000000000003,12.9963737,77.6682628,13.0233093,77.5498636,ChIJ6eHf9mARrjsR274ajmNxxh0,ChIJ78lSjG89rjsRJKXpBHA_dcU,Purple Line,Green Line,1
Yeshwanthpur,Benniganahalli,41.0,False,"Nadaprabhu Kempegowda Station, Majestic",24.944000000000003,13.0233093,77.5498636,12.9963737,77.6682628,ChIJ78lSjG89rjsRJKXpBHA_dcU,ChIJ6eHf9mARrjsR274ajmNxxh0,Green Line,Purple Line,1
Benniganahalli,Sandal Soap Factory,40.0,False,"Nadaprabhu Kempegowda Station, Majestic",23.341,12.9963737,77.6682628,13.0148546,77.5545643,ChIJ6eHf9mARrjsR274ajmNxxh0,ChIJE40mbXk9rjsRYWzw7saYk-E,Purple Line,Green Line,1
Sandal Soap Factory,Benniganahalli,40.0,False,"Nadaprabhu Kempegowda Station, Majestic",23.341,13.0148546,77.5545643,12.9963737,77.6682628,ChIJE40mbXk9rjsRYWzw7saYk-E,ChIJ6eHf9mARrjsR274ajmNxxh0,Green Line,Purple Line,1
Benniganahalli,Mahalakshmi,38.0,False,"Nadaprabhu Kempegowda Station, Majestic",21.922,12.9963737,77.6682628,13.0083376,77.5488342,ChIJ6eHf9mARrjsR274ajmNxxh0,ChIJ6czjFp09rjsRX4p6ip6inSY,Purple Line,Green Line,1
Mahalakshmi,Benniganahalli,38.0,False,"Nadaprabhu Kempegowda Station, Majestic",21.922,13.0083376,77.5488342,12.9963737,77.6682628,ChIJ6czjFp09rjsRX4p6ip6inSY,ChIJ6eHf9mARrjsR274ajmNxxh0,Green Line,Purple Line,1
Benniganahalli,Rajajinagar,36.0,False,"Nadaprabhu Kempegowda Station, Majestic",20.944000000000003,12.9963737,77.6682628,13.0003458,77.54974829999999,ChIJ6eHf9mARrjsR274ajmNxxh0,ChIJecUIuJo9rjsRCPx6gSQcYWM,Purple Line,Green Line,1
Rajajinagar,Benniganahalli,36.0,False,"Nadaprabhu Kempegowda Station, Majestic",20.944000000000003,13.0003458,77.54974829999999,12.9963737,77.6682628,ChIJecUIuJo9rjsRCPx6gSQcYWM,ChIJ6eHf9mARrjsR274ajmNxxh0,Green Line,Purple Line,1
Benniganahalli,Mahakavi Kuvempu Road,34.0,False,"Nadaprabhu Kempegowda Station, Majestic",19.831,12.9963737,77.6682628,12.9985023,77.5569472,ChIJ6eHf9mARrjsR274ajmNxxh0,ChIJn3ibuog9rjsRPN0hN4eLeBA,Purple Line,Green Line,1
Mahakavi Kuvempu Road,Benniganahalli,34.0,False,"Nadaprabhu Kempegowda Station, Majestic",19.831,12.9985023,77.5569472,12.9963737,77.6682628,ChIJn3ibuog9rjsRPN0hN4eLeBA,ChIJ6eHf9mARrjsR274ajmNxxh0,Green Line,Purple Line,1
Benniganahalli,Srirampura,32.0,False,"Nadaprabhu Kempegowda Station, Majestic",18.974,12.9963737,77.6682628,12.9965258,77.5633563,ChIJ6eHf9mARrjsR274ajmNxxh0,ChIJY1GVdCcWrjsR0pLwnGCUmKc,Purple Line,Green Line,1
Srirampura,Benniganahalli,32.0,False,"Nadaprabhu Kempegowda Station, Majestic",18.974,12.9965258,77.5633563,12.9963737,77.6682628,ChIJY1GVdCcWrjsR0pLwnGCUmKc,ChIJ6eHf9mARrjsR274ajmNxxh0,Green Line,Purple Line,1
Benniganahalli,Mantri Square Sampige Road,29.0,False,"Nadaprabhu Kempegowda Station, Majestic",17.63,12.9963737,77.6682628,12.9905452,77.5708049,ChIJ6eHf9mARrjsR274ajmNxxh0,ChIJy2aM9iIWrjsRPRgNzAqF9mo,Purple Line,Green Line,1
Mantri Square Sampige Road,Benniganahalli,29.0,False,"Nadaprabhu Kempegowda Station, Majestic",17.63,12.9905452,77.5708049,12.9963737,77.6682628,ChIJy2aM9iIWrjsRPRgNzAqF9mo,ChIJ6eHf9mARrjsR274ajmNxxh0,Green Line,Purple Line,1
Benniganahalli,Chickpete,29.0,False,"Nadaprabhu Kempegowda Station, Majestic",17.016,12.9963737,77.6682628,12.9675461,77.5747925,ChIJ6eHf9mARrjsR274ajmNxxh0,ChIJ-7zgFwgWrjsRe_Sgg1nXcV4,Purple Line,Green Line,1
Chickpete,Benniganahalli,29.0,False,"Nadaprabhu Kempegowda Station, Majestic",17.016,12.9675461,77.5747925,12.9963737,77.6682628,ChIJ-7zgFwgWrjsRe_Sgg1nXcV4,ChIJ6eHf9mARrjsR274ajmNxxh0,Green Line,Purple Line,1
Benniganahalli,Krishna Rajendra Market,31.0,False,"Nadaprabhu Kempegowda Station, Majestic",19.034,12.9963737,77.6682628,12.960161,77.574479,ChIJ6eHf9mARrjsR274ajmNxxh0,ChIJfUzCNeUVrjsR22xhBdxVF_I,Purple Line,Green Line,1
Krishna Rajendra Market,Benniganahalli,31.0,False,"Nadaprabhu Kempegowda Station, Majestic",19.034,12.960161,77.574479,12.9963737,77.6682628,ChIJfUzCNeUVrjsR22xhBdxVF_I,ChIJ6eHf9mARrjsR274ajmNxxh0,Green Line,Purple Line,1
Benniganahalli,National College,33.0,False,"Nadaprabhu Kempegowda Station, Majestic",20.061999999999998,12.9963737,77.6682628,12.9506135,77.5737362,ChIJ6eHf9mARrjsR274ajmNxxh0,ChIJpdMgH-4VrjsRLMrgPnksIvs,Purple Line,Green Line,1
National College,Benniganahalli,33.0,False,"Nadaprabhu Kempegowda Station, Majestic",20.061999999999998,12.9506135,77.5737362,12.9963737,77.6682628,ChIJpdMgH-4VrjsRLMrgPnksIvs,ChIJ6eHf9mARrjsR274ajmNxxh0,Green Line,Purple Line,1
Benniganahalli,Lalbagh,35.0,False,"Nadaprabhu Kempegowda Station, Majestic",21.418,12.9963737,77.6682628,12.946287,77.5800611,ChIJ6eHf9mARrjsR274ajmNxxh0,ChIJFZ7lcOsVrjsRpI3gtGXhbdc,Purple Line,Green Line,1
Lalbagh,Benniganahalli,35.0,False,"Nadaprabhu Kempegowda Station, Majestic",21.418,12.946287,77.5800611,12.9963737,77.6682628,ChIJFZ7lcOsVrjsRpI3gtGXhbdc,ChIJ6eHf9mARrjsR274ajmNxxh0,Green Line,Purple Line,1
Benniganahalli,South End Circle,36.0,False,"Nadaprabhu Kempegowda Station, Majestic",22.349999999999998,12.9963737,77.6682628,12.9383208,77.58007479999999,ChIJ6eHf9mARrjsR274ajmNxxh0,ChIJUeZ3HZQVrjsRYSbTWxcLXZI,Purple Line,Green Line,1
South End Circle,Benniganahalli,36.0,False,"Nadaprabhu Kempegowda Station, Majestic",22.349999999999998,12.9383208,77.58007479999999,12.9963737,77.6682628,ChIJUeZ3HZQVrjsRYSbTWxcLXZI,ChIJ6eHf9mARrjsR274ajmNxxh0,Green Line,Purple Line,1
Benniganahalli,Jayanagar,37.0,False,"Nadaprabhu Kempegowda Station, Majestic",23.442,12.9963737,77.6682628,12.9296749,77.5801753,ChIJ6eHf9mARrjsR274ajmNxxh0,ChIJ6zSXdpkVrjsRvb2SqkmrHBc,Purple Line,Green Line,1
Jayanagar,Benniganahalli,37.0,False,"Nadaprabhu Kempegowda Station, Majestic",23.442,12.9296749,77.5801753,12.9963737,77.6682628,ChIJ6zSXdpkVrjsRvb2SqkmrHBc,ChIJ6eHf9mARrjsR274ajmNxxh0,Green Line,Purple Line,1
Benniganahalli,Rashtreeya Vidyalaya Road,38.0,False,"Nadaprabhu Kempegowda Station, Majestic",24.564,12.9963737,77.6682628,12.9215877,77.5802611,ChIJ6eHf9mARrjsR274ajmNxxh0,ChIJGymEHp4VrjsRR5cYC8E5tWM,Purple Line,Yellow Line,1
Rashtreeya Vidyalaya Road,Benniganahalli,38.0,False,"Nadaprabhu Kempegowda Station, Majestic",24.564,12.9215877,77.5802611,12.9963737,77.6682628,ChIJGymEHp4VrjsRR5cYC8E5tWM,ChIJ6eHf9mARrjsR274ajmNxxh0,Yellow Line,Purple Line,1
Benniganahalli,Banashankari,42.0,False,"Nadaprabhu Kempegowda Station, Majestic",25.916999999999998,12.9963737,77.6682628,12.9155385,77.5736288,ChIJ6eHf9mARrjsR274ajmNxxh0,ChIJFfoeVXcVrjsRUKMZuV47coQ,Purple Line,Green Line,1
Banashankari,Benniganahalli,42.0,False,"Nadaprabhu Kempegowda Station, Majestic",25.916999999999998,12.9155385,77.5736288,12.9963737,77.6682628,ChIJFfoeVXcVrjsRUKMZuV47coQ,ChIJ6eHf9mARrjsR274ajmNxxh0,Green Line,Purple Line,1
Benniganahalli,Jaya Prakash Nagar,44.0,False,"Nadaprabhu Kempegowda Station, Majestic",26.851,12.9963737,77.6682628,12.9075563,77.573061,ChIJ6eHf9mARrjsR274ajmNxxh0,ChIJCwCOfGUVrjsRkNcI9wbOo4Q,Purple Line,Green Line,1
Jaya Prakash Nagar,Benniganahalli,44.0,False,"Nadaprabhu Kempegowda Station, Majestic",26.851,12.9075563,77.573061,12.9963737,77.6682628,ChIJCwCOfGUVrjsRkNcI9wbOo4Q,ChIJ6eHf9mARrjsR274ajmNxxh0,Green Line,Purple Line,1
Benniganahalli,Yelachenahalli,45.0,False,"Nadaprabhu Kempegowda Station, Majestic",28.243999999999996,12.9963737,77.6682628,12.8960529,77.5701606,ChIJ6eHf9mARrjsR274ajmNxxh0,ChIJezEhr10VrjsR8Kkc4v3gXeo,Purple Line,Green Line,1
Yelachenahalli,Benniganahalli,45.0,False,"Nadaprabhu Kempegowda Station, Majestic",28.243999999999996,12.8960529,77.5701606,12.9963737,77.6682628,ChIJezEhr10VrjsR8Kkc4v3gXeo,ChIJ6eHf9mARrjsR274ajmNxxh0,Green Line,Purple Line,1
Benniganahalli,Konanakunte Cross,46.0,False,"Nadaprabhu Kempegowda Station, Majestic",29.38,12.9963737,77.6682628,12.888909,77.56277999999999,ChIJ6eHf9mARrjsR274ajmNxxh0,ChIJG1zkZFgVrjsRVMu8W6Vku88,Purple Line,Green Line,1
Konanakunte Cross,Benniganahalli,46.0,False,"Nadaprabhu Kempegowda Station, Majestic",29.38,12.888909,77.56277999999999,12.9963737,77.6682628,ChIJG1zkZFgVrjsRVMu8W6Vku88,ChIJ6eHf9mARrjsR274ajmNxxh0,Green Line,Purple Line,1
Benniganahalli,Doddakallasandra,48.0,False,"Nadaprabhu Kempegowda Station, Majestic",30.599,12.9963737,77.6682628,12.884636,77.552824,ChIJ6eHf9mARrjsR274ajmNxxh0,ChIJVb525_o_rjsROC03DtIp6ak,Purple Line,Green Line,1
Doddakallasandra,Benniganahalli,48.0,False,"Nadaprabhu Kempegowda Station, Majestic",30.599,12.884636,77.552824,12.9963737,77.6682628,ChIJVb525_o_rjsROC03DtIp6ak,ChIJ6eHf9mARrjsR274ajmNxxh0,Green Line,Purple Line,1
Benniganahalli,Vajarahalli,50.0,False,"Nadaprabhu Kempegowda Station, Majestic",31.961000000000002,12.9963737,77.6682628,12.877485,77.544817,ChIJ6eHf9mARrjsR274ajmNxxh0,ChIJEWbGgfY_rjsR45lwRFCiNx8,Purple Line,Green Line,1
Vajarahalli,Benniganahalli,50.0,False,"Nadaprabhu Kempegowda Station, Majestic",31.961000000000002,12.877485,77.544817,12.9963737,77.6682628,ChIJEWbGgfY_rjsR45lwRFCiNx8,ChIJ6eHf9mARrjsR274ajmNxxh0,Green Line,Purple Line,1
Benniganahalli,Thalaghattapura,52.0,False,"Nadaprabhu Kempegowda Station, Majestic",33.022999999999996,12.9963737,77.6682628,12.871366,77.538439,ChIJ6eHf9mARrjsR274ajmNxxh0,ChIJJ90wKHVArjsR-RJA4w2YfnE,Purple Line,Green Line,1
Thalaghattapura,Benniganahalli,52.0,False,"Nadaprabhu Kempegowda Station, Majestic",33.022999999999996,12.871366,77.538439,12.9963737,77.6682628,ChIJJ90wKHVArjsR-RJA4w2YfnE,ChIJ6eHf9mARrjsR274ajmNxxh0,Green Line,Purple Line,1
Benniganahalli,Silk Institute,54.0,False,"Nadaprabhu Kempegowda Station, Majestic",34.467,12.9963737,77.6682628,12.861672,77.52998099999999,ChIJ6eHf9mARrjsR274ajmNxxh0,ChIJ3R4Xzm9ArjsROzhpuVg2fho,Purple Line,Green Line,1
Silk Institute,Benniganahalli,54.0,False,"Nadaprabhu Kempegowda Station, Majestic",34.467,12.861672,77.52998099999999,12.9963737,77.6682628,ChIJ3R4Xzm9ArjsROzhpuVg2fho,ChIJ6eHf9mARrjsR274ajmNxxh0,Green Line,Purple Line,1
Baiyappanahalli,Madavara,57.0,False,"Nadaprabhu Kempegowda Station, Majestic",32.829,12.98959,77.65366,13.0573826,77.47295969999999,ChIJh00lK0sRrjsRpsciq16fZ6Y,ChIJb2MVG5EjrjsRjMVAmK9SkOw,Purple Line,Green Line,1
Madavara,Baiyappanahalli,57.0,False,"Nadaprabhu Kempegowda Station, Majestic",32.829,13.0573826,77.47295969999999,12.98959,77.65366,ChIJb2MVG5EjrjsRjMVAmK9SkOw,ChIJh00lK0sRrjsRpsciq16fZ6Y,Green Line,Purple Line,1
Baiyappanahalli,Chikkabidarakallu,54.0,False,"Nadaprabhu Kempegowda Station, Majestic",31.1,12.98959,77.65366,13.052417,77.487894,ChIJh00lK0sRrjsRpsciq16fZ6Y,ChIJ68zPrLQ8rjsRQyyb4MFH6lo,Purple Line,Green Line,1
Chikkabidarakallu,Baiyappanahalli,54.0,False,"Nadaprabhu Kempegowda Station, Majestic",31.1,13.052417,77.487894,12.98959,77.65366,ChIJ68zPrLQ8rjsRQyyb4MFH6lo,ChIJh00lK0sRrjsRpsciq16fZ6Y,Green Line,Purple Line,1
Baiyappanahalli,Manjunathanagara,52.0,False,"Nadaprabhu Kempegowda Station, Majestic",30.296,12.98959,77.65366,13.050155,77.494377,ChIJh00lK0sRrjsRpsciq16fZ6Y,ChIJH8Goi8o8rjsROOlpepJgnyk,Purple Line,Green Line,1
Manjunathanagara,Baiyappanahalli,52.0,False,"Nadaprabhu Kempegowda Station, Majestic",30.296,13.050155,77.494377,12.98959,77.65366,ChIJH8Goi8o8rjsROOlpepJgnyk,ChIJh00lK0sRrjsRpsciq16fZ6Y,Green Line,Purple Line,1
